Pierwsze miejsce zerowe
Iteracja: 0 | x1: -1 | x2: -1
Iteracja: 84 | x1: -0.983193 | x2: -0.937951
Iteracja: 85 | x1: -0.982982 | x2: -0.937197
Iteracja: 86 | x1: -0.982771 | x2: -0.936443
Iteracja: 87 | x1: -0.982559 | x2: -0.935688
Iteracja: 88 | x1: -0.982348 | x2: -0.934933
Iteracja: 89 | x1: -0.982136 | x2: -0.934177
Iteracja: 90 | x1: -0.981923 | x2: -0.933422
Iteracja: 91 | x1: -0.981711 | x2: -0.932665
Iteracja: 92 | x1: -0.981498 | x2: -0.931908
Iteracja: 93 | x1: -0.981285 | x2: -0.931151
Iteracja: 94 | x1: -0.981071 | x2: -0.930394
Iteracja: 95 | x1: -0.980857 | x2: -0.929636
Iteracja: 96 | x1: -0.980643 | x2: -0.928877
Iteracja: 97 | x1: -0.980429 | x2: -0.928119
Iteracja: 98 | x1: -0.980214 | x2: -0.927359
Iteracja: 99 | x1: -0.979999 | x2: -0.9266
Iteracja: 100 | x1: -0.979784 | x2: -0.92584
Iteracja: 101 | x1: -0.979569 | x2: -0.925079
Iteracja: 102 | x1: -0.979353 | x2: -0.924318
Iteracja: 103 | x1: -0.979137 | x2: -0.923557
Iteracja: 104 | x1: -0.97892 | x2: -0.922795
Iteracja: 105 | x1: -0.978704 | x2: -0.922033
Iteracja: 106 | x1: -0.978487 | x2: -0.92127
Iteracja: 107 | x1: -0.978269 | x2: -0.920507
Iteracja: 108 | x1: -0.978052 | x2: -0.919744
Iteracja: 109 | x1: -0.977834 | x2: -0.91898
Iteracja: 110 | x1: -0.977616 | x2: -0.918215
Iteracja: 111 | x1: -0.977397 | x2: -0.917451
Iteracja: 112 | x1: -0.977178 | x2: -0.916685
Iteracja: 113 | x1: -0.976959 | x2: -0.91592
Iteracja: 114 | x1: -0.97674 | x2: -0.915153
Iteracja: 115 | x1: -0.97652 | x2: -0.914387
Iteracja: 116 | x1: -0.9763 | x2: -0.91362
Iteracja: 117 | x1: -0.976079 | x2: -0.912852
Iteracja: 118 | x1: -0.975859 | x2: -0.912084
Iteracja: 119 | x1: -0.975638 | x2: -0.911316
Iteracja: 120 | x1: -0.975416 | x2: -0.910547
Iteracja: 121 | x1: -0.975195 | x2: -0.909778
Iteracja: 122 | x1: -0.974973 | x2: -0.909008
Iteracja: 123 | x1: -0.97475 | x2: -0.908238
Iteracja: 124 | x1: -0.974528 | x2: -0.907467
Iteracja: 125 | x1: -0.974305 | x2: -0.906696
Iteracja: 126 | x1: -0.974082 | x2: -0.905925
Iteracja: 127 | x1: -0.973858 | x2: -0.905153
Iteracja: 128 | x1: -0.973634 | x2: -0.90438
Iteracja: 129 | x1: -0.97341 | x2: -0.903607
Iteracja: 130 | x1: -0.973185 | x2: -0.902834
Iteracja: 131 | x1: -0.97296 | x2: -0.90206
Iteracja: 132 | x1: -0.972735 | x2: -0.901285
Iteracja: 133 | x1: -0.97251 | x2: -0.900511
Iteracja: 134 | x1: -0.972284 | x2: -0.899735
Iteracja: 135 | x1: -0.972057 | x2: -0.898959
Iteracja: 136 | x1: -0.971831 | x2: -0.898183
Iteracja: 137 | x1: -0.971604 | x2: -0.897406
Iteracja: 138 | x1: -0.971377 | x2: -0.896629
Iteracja: 139 | x1: -0.971149 | x2: -0.895851
Iteracja: 140 | x1: -0.970921 | x2: -0.895073
Iteracja: 141 | x1: -0.970693 | x2: -0.894294
Iteracja: 142 | x1: -0.970464 | x2: -0.893515
Iteracja: 143 | x1: -0.970236 | x2: -0.892735
Iteracja: 144 | x1: -0.970006 | x2: -0.891955
Iteracja: 145 | x1: -0.969777 | x2: -0.891175
Iteracja: 146 | x1: -0.969547 | x2: -0.890393
Iteracja: 147 | x1: -0.969316 | x2: -0.889612
Iteracja: 148 | x1: -0.969086 | x2: -0.888829
Iteracja: 149 | x1: -0.968855 | x2: -0.888047
Iteracja: 150 | x1: -0.968623 | x2: -0.887264
Iteracja: 151 | x1: -0.968392 | x2: -0.88648
Iteracja: 152 | x1: -0.968159 | x2: -0.885696
Iteracja: 153 | x1: -0.967927 | x2: -0.884911
Iteracja: 154 | x1: -0.967694 | x2: -0.884126
Iteracja: 155 | x1: -0.967461 | x2: -0.88334
Iteracja: 156 | x1: -0.967227 | x2: -0.882554
Iteracja: 157 | x1: -0.966994 | x2: -0.881767
Iteracja: 158 | x1: -0.966759 | x2: -0.880979
Iteracja: 159 | x1: -0.966525 | x2: -0.880192
Iteracja: 160 | x1: -0.96629 | x2: -0.879403
Iteracja: 161 | x1: -0.966054 | x2: -0.878614
Iteracja: 162 | x1: -0.965819 | x2: -0.877825
Iteracja: 163 | x1: -0.965583 | x2: -0.877035
Iteracja: 164 | x1: -0.965346 | x2: -0.876245
Iteracja: 165 | x1: -0.965109 | x2: -0.875454
Iteracja: 166 | x1: -0.964872 | x2: -0.874662
Iteracja: 167 | x1: -0.964635 | x2: -0.87387
Iteracja: 168 | x1: -0.964397 | x2: -0.873077
Iteracja: 169 | x1: -0.964158 | x2: -0.872284
Iteracja: 170 | x1: -0.96392 | x2: -0.87149
Iteracja: 171 | x1: -0.963681 | x2: -0.870696
Iteracja: 172 | x1: -0.963441 | x2: -0.869901
Iteracja: 173 | x1: -0.963201 | x2: -0.869106
Iteracja: 174 | x1: -0.962961 | x2: -0.86831
Iteracja: 175 | x1: -0.96272 | x2: -0.867514
Iteracja: 176 | x1: -0.962479 | x2: -0.866717
Iteracja: 177 | x1: -0.962238 | x2: -0.865919
Iteracja: 178 | x1: -0.961996 | x2: -0.865121
Iteracja: 179 | x1: -0.961754 | x2: -0.864323
Iteracja: 180 | x1: -0.961512 | x2: -0.863523
Iteracja: 181 | x1: -0.961269 | x2: -0.862724
Iteracja: 182 | x1: -0.961025 | x2: -0.861923
Iteracja: 183 | x1: -0.960781 | x2: -0.861122
Iteracja: 184 | x1: -0.960537 | x2: -0.860321
Iteracja: 185 | x1: -0.960293 | x2: -0.859519
Iteracja: 186 | x1: -0.960048 | x2: -0.858716
Iteracja: 187 | x1: -0.959802 | x2: -0.857913
Iteracja: 188 | x1: -0.959557 | x2: -0.857109
Iteracja: 189 | x1: -0.959311 | x2: -0.856305
Iteracja: 190 | x1: -0.959064 | x2: -0.8555
Iteracja: 191 | x1: -0.958817 | x2: -0.854694
Iteracja: 192 | x1: -0.95857 | x2: -0.853888
Iteracja: 193 | x1: -0.958322 | x2: -0.853082
Iteracja: 194 | x1: -0.958073 | x2: -0.852274
Iteracja: 195 | x1: -0.957825 | x2: -0.851467
Iteracja: 196 | x1: -0.957576 | x2: -0.850658
Iteracja: 197 | x1: -0.957326 | x2: -0.849849
Iteracja: 198 | x1: -0.957076 | x2: -0.849039
Iteracja: 199 | x1: -0.956826 | x2: -0.848229
Iteracja: 200 | x1: -0.956575 | x2: -0.847418
Iteracja: 201 | x1: -0.956324 | x2: -0.846607
Iteracja: 202 | x1: -0.956072 | x2: -0.845795
Iteracja: 203 | x1: -0.95582 | x2: -0.844982
Iteracja: 204 | x1: -0.955568 | x2: -0.844169
Iteracja: 205 | x1: -0.955315 | x2: -0.843355
Iteracja: 206 | x1: -0.955062 | x2: -0.842541
Iteracja: 207 | x1: -0.954808 | x2: -0.841725
Iteracja: 208 | x1: -0.954554 | x2: -0.84091
Iteracja: 209 | x1: -0.954299 | x2: -0.840093
Iteracja: 210 | x1: -0.954044 | x2: -0.839276
Iteracja: 211 | x1: -0.953789 | x2: -0.838459
Iteracja: 212 | x1: -0.953533 | x2: -0.837641
Iteracja: 213 | x1: -0.953276 | x2: -0.836822
Iteracja: 214 | x1: -0.953019 | x2: -0.836002
Iteracja: 215 | x1: -0.952762 | x2: -0.835182
Iteracja: 216 | x1: -0.952504 | x2: -0.834362
Iteracja: 217 | x1: -0.952246 | x2: -0.83354
Iteracja: 218 | x1: -0.951988 | x2: -0.832718
Iteracja: 219 | x1: -0.951728 | x2: -0.831896
Iteracja: 220 | x1: -0.951469 | x2: -0.831072
Iteracja: 221 | x1: -0.951209 | x2: -0.830248
Iteracja: 222 | x1: -0.950948 | x2: -0.829424
Iteracja: 223 | x1: -0.950687 | x2: -0.828599
Iteracja: 224 | x1: -0.950426 | x2: -0.827773
Iteracja: 225 | x1: -0.950164 | x2: -0.826946
Iteracja: 226 | x1: -0.949902 | x2: -0.826119
Iteracja: 227 | x1: -0.949639 | x2: -0.825291
Iteracja: 228 | x1: -0.949376 | x2: -0.824463
Iteracja: 229 | x1: -0.949112 | x2: -0.823634
Iteracja: 230 | x1: -0.948848 | x2: -0.822804
Iteracja: 231 | x1: -0.948583 | x2: -0.821974
Iteracja: 232 | x1: -0.948318 | x2: -0.821142
Iteracja: 233 | x1: -0.948052 | x2: -0.820311
Iteracja: 234 | x1: -0.947786 | x2: -0.819478
Iteracja: 235 | x1: -0.94752 | x2: -0.818645
Iteracja: 236 | x1: -0.947253 | x2: -0.817811
Iteracja: 237 | x1: -0.946985 | x2: -0.816977
Iteracja: 238 | x1: -0.946717 | x2: -0.816142
Iteracja: 239 | x1: -0.946449 | x2: -0.815306
Iteracja: 240 | x1: -0.946179 | x2: -0.814469
Iteracja: 241 | x1: -0.94591 | x2: -0.813632
Iteracja: 242 | x1: -0.94564 | x2: -0.812794
Iteracja: 243 | x1: -0.945369 | x2: -0.811955
Iteracja: 244 | x1: -0.945098 | x2: -0.811116
Iteracja: 245 | x1: -0.944827 | x2: -0.810276
Iteracja: 246 | x1: -0.944555 | x2: -0.809435
Iteracja: 247 | x1: -0.944282 | x2: -0.808594
Iteracja: 248 | x1: -0.944009 | x2: -0.807752
Iteracja: 249 | x1: -0.943736 | x2: -0.806909
Iteracja: 250 | x1: -0.943462 | x2: -0.806066
Iteracja: 251 | x1: -0.943187 | x2: -0.805222
Iteracja: 252 | x1: -0.942912 | x2: -0.804377
Iteracja: 253 | x1: -0.942636 | x2: -0.803531
Iteracja: 254 | x1: -0.94236 | x2: -0.802685
Iteracja: 255 | x1: -0.942084 | x2: -0.801838
Iteracja: 256 | x1: -0.941807 | x2: -0.80099
Iteracja: 257 | x1: -0.941529 | x2: -0.800141
Iteracja: 258 | x1: -0.941251 | x2: -0.799292
Iteracja: 259 | x1: -0.940972 | x2: -0.798442
Iteracja: 260 | x1: -0.940693 | x2: -0.797592
Iteracja: 261 | x1: -0.940413 | x2: -0.79674
Iteracja: 262 | x1: -0.940133 | x2: -0.795888
Iteracja: 263 | x1: -0.939852 | x2: -0.795035
Iteracja: 264 | x1: -0.93957 | x2: -0.794182
Iteracja: 265 | x1: -0.939289 | x2: -0.793327
Iteracja: 266 | x1: -0.939006 | x2: -0.792472
Iteracja: 267 | x1: -0.938723 | x2: -0.791616
Iteracja: 268 | x1: -0.93844 | x2: -0.79076
Iteracja: 269 | x1: -0.938155 | x2: -0.789903
Iteracja: 270 | x1: -0.937871 | x2: -0.789044
Iteracja: 271 | x1: -0.937586 | x2: -0.788186
Iteracja: 272 | x1: -0.9373 | x2: -0.787326
Iteracja: 273 | x1: -0.937014 | x2: -0.786466
Iteracja: 274 | x1: -0.936727 | x2: -0.785605
Iteracja: 275 | x1: -0.936439 | x2: -0.784743
Iteracja: 276 | x1: -0.936151 | x2: -0.78388
Iteracja: 277 | x1: -0.935863 | x2: -0.783017
Iteracja: 278 | x1: -0.935574 | x2: -0.782153
Iteracja: 279 | x1: -0.935284 | x2: -0.781288
Iteracja: 280 | x1: -0.934994 | x2: -0.780422
Iteracja: 281 | x1: -0.934703 | x2: -0.779556
Iteracja: 282 | x1: -0.934411 | x2: -0.778688
Iteracja: 283 | x1: -0.934119 | x2: -0.77782
Iteracja: 284 | x1: -0.933827 | x2: -0.776952
Iteracja: 285 | x1: -0.933534 | x2: -0.776082
Iteracja: 286 | x1: -0.93324 | x2: -0.775212
Iteracja: 287 | x1: -0.932946 | x2: -0.774341
Iteracja: 288 | x1: -0.932651 | x2: -0.773469
Iteracja: 289 | x1: -0.932355 | x2: -0.772596
Iteracja: 290 | x1: -0.932059 | x2: -0.771722
Iteracja: 291 | x1: -0.931763 | x2: -0.770848
Iteracja: 292 | x1: -0.931465 | x2: -0.769973
Iteracja: 293 | x1: -0.931167 | x2: -0.769097
Iteracja: 294 | x1: -0.930869 | x2: -0.76822
Iteracja: 295 | x1: -0.93057 | x2: -0.767343
Iteracja: 296 | x1: -0.93027 | x2: -0.766464
Iteracja: 297 | x1: -0.92997 | x2: -0.765585
Iteracja: 298 | x1: -0.929669 | x2: -0.764705
Iteracja: 299 | x1: -0.929367 | x2: -0.763825
Iteracja: 300 | x1: -0.929065 | x2: -0.762943
Iteracja: 301 | x1: -0.928763 | x2: -0.762061
Iteracja: 302 | x1: -0.928459 | x2: -0.761177
Iteracja: 303 | x1: -0.928155 | x2: -0.760293
Iteracja: 304 | x1: -0.927851 | x2: -0.759408
Iteracja: 305 | x1: -0.927545 | x2: -0.758523
Iteracja: 306 | x1: -0.927239 | x2: -0.757636
Iteracja: 307 | x1: -0.926933 | x2: -0.756749
Iteracja: 308 | x1: -0.926626 | x2: -0.75586
Iteracja: 309 | x1: -0.926318 | x2: -0.754971
Iteracja: 310 | x1: -0.92601 | x2: -0.754081
Iteracja: 311 | x1: -0.925701 | x2: -0.753191
Iteracja: 312 | x1: -0.925391 | x2: -0.752299
Iteracja: 313 | x1: -0.92508 | x2: -0.751407
Iteracja: 314 | x1: -0.924769 | x2: -0.750514
Iteracja: 315 | x1: -0.924458 | x2: -0.749619
Iteracja: 316 | x1: -0.924146 | x2: -0.748724
Iteracja: 317 | x1: -0.923833 | x2: -0.747829
Iteracja: 318 | x1: -0.923519 | x2: -0.746932
Iteracja: 319 | x1: -0.923205 | x2: -0.746034
Iteracja: 320 | x1: -0.92289 | x2: -0.745136
Iteracja: 321 | x1: -0.922574 | x2: -0.744237
Iteracja: 322 | x1: -0.922258 | x2: -0.743337
Iteracja: 323 | x1: -0.921941 | x2: -0.742436
Iteracja: 324 | x1: -0.921623 | x2: -0.741534
Iteracja: 325 | x1: -0.921305 | x2: -0.740631
Iteracja: 326 | x1: -0.920986 | x2: -0.739727
Iteracja: 327 | x1: -0.920667 | x2: -0.738823
Iteracja: 328 | x1: -0.920346 | x2: -0.737918
Iteracja: 329 | x1: -0.920025 | x2: -0.737011
Iteracja: 330 | x1: -0.919704 | x2: -0.736104
Iteracja: 331 | x1: -0.919381 | x2: -0.735196
Iteracja: 332 | x1: -0.919058 | x2: -0.734287
Iteracja: 333 | x1: -0.918734 | x2: -0.733378
Iteracja: 334 | x1: -0.91841 | x2: -0.732467
Iteracja: 335 | x1: -0.918085 | x2: -0.731555
Iteracja: 336 | x1: -0.917759 | x2: -0.730643
Iteracja: 337 | x1: -0.917432 | x2: -0.729729
Iteracja: 338 | x1: -0.917105 | x2: -0.728815
Iteracja: 339 | x1: -0.916777 | x2: -0.7279
Iteracja: 340 | x1: -0.916448 | x2: -0.726984
Iteracja: 341 | x1: -0.916119 | x2: -0.726067
Iteracja: 342 | x1: -0.915789 | x2: -0.725149
Iteracja: 343 | x1: -0.915458 | x2: -0.72423
Iteracja: 344 | x1: -0.915126 | x2: -0.723311
Iteracja: 345 | x1: -0.914794 | x2: -0.72239
Iteracja: 346 | x1: -0.914461 | x2: -0.721468
Iteracja: 347 | x1: -0.914127 | x2: -0.720546
Iteracja: 348 | x1: -0.913792 | x2: -0.719622
Iteracja: 349 | x1: -0.913457 | x2: -0.718698
Iteracja: 350 | x1: -0.913121 | x2: -0.717773
Iteracja: 351 | x1: -0.912784 | x2: -0.716847
Iteracja: 352 | x1: -0.912447 | x2: -0.71592
Iteracja: 353 | x1: -0.912109 | x2: -0.714992
Iteracja: 354 | x1: -0.91177 | x2: -0.714063
Iteracja: 355 | x1: -0.91143 | x2: -0.713133
Iteracja: 356 | x1: -0.911089 | x2: -0.712202
Iteracja: 357 | x1: -0.910748 | x2: -0.71127
Iteracja: 358 | x1: -0.910406 | x2: -0.710337
Iteracja: 359 | x1: -0.910063 | x2: -0.709404
Iteracja: 360 | x1: -0.90972 | x2: -0.708469
Iteracja: 361 | x1: -0.909375 | x2: -0.707534
Iteracja: 362 | x1: -0.90903 | x2: -0.706597
Iteracja: 363 | x1: -0.908684 | x2: -0.70566
Iteracja: 364 | x1: -0.908338 | x2: -0.704721
Iteracja: 365 | x1: -0.90799 | x2: -0.703782
Iteracja: 366 | x1: -0.907642 | x2: -0.702842
Iteracja: 367 | x1: -0.907293 | x2: -0.7019
Iteracja: 368 | x1: -0.906943 | x2: -0.700958
Iteracja: 369 | x1: -0.906593 | x2: -0.700015
Iteracja: 370 | x1: -0.906241 | x2: -0.699071
Iteracja: 371 | x1: -0.905889 | x2: -0.698125
Iteracja: 372 | x1: -0.905536 | x2: -0.697179
Iteracja: 373 | x1: -0.905182 | x2: -0.696232
Iteracja: 374 | x1: -0.904827 | x2: -0.695284
Iteracja: 375 | x1: -0.904472 | x2: -0.694335
Iteracja: 376 | x1: -0.904116 | x2: -0.693385
Iteracja: 377 | x1: -0.903759 | x2: -0.692434
Iteracja: 378 | x1: -0.903401 | x2: -0.691482
Iteracja: 379 | x1: -0.903042 | x2: -0.690529
Iteracja: 380 | x1: -0.902682 | x2: -0.689575
Iteracja: 381 | x1: -0.902322 | x2: -0.68862
Iteracja: 382 | x1: -0.901961 | x2: -0.687664
Iteracja: 383 | x1: -0.901599 | x2: -0.686707
Iteracja: 384 | x1: -0.901236 | x2: -0.685749
Iteracja: 385 | x1: -0.900872 | x2: -0.684791
Iteracja: 386 | x1: -0.900508 | x2: -0.683831
Iteracja: 387 | x1: -0.900142 | x2: -0.68287
Iteracja: 388 | x1: -0.899776 | x2: -0.681908
Iteracja: 389 | x1: -0.899409 | x2: -0.680945
Iteracja: 390 | x1: -0.899041 | x2: -0.679981
Iteracja: 391 | x1: -0.898672 | x2: -0.679016
Iteracja: 392 | x1: -0.898302 | x2: -0.67805
Iteracja: 393 | x1: -0.897932 | x2: -0.677083
Iteracja: 394 | x1: -0.89756 | x2: -0.676116
Iteracja: 395 | x1: -0.897188 | x2: -0.675147
Iteracja: 396 | x1: -0.896815 | x2: -0.674177
Iteracja: 397 | x1: -0.89644 | x2: -0.673206
Iteracja: 398 | x1: -0.896065 | x2: -0.672234
Iteracja: 399 | x1: -0.89569 | x2: -0.671261
Iteracja: 400 | x1: -0.895313 | x2: -0.670287
Iteracja: 401 | x1: -0.894935 | x2: -0.669312
Iteracja: 402 | x1: -0.894557 | x2: -0.668336
Iteracja: 403 | x1: -0.894177 | x2: -0.667359
Iteracja: 404 | x1: -0.893797 | x2: -0.666381
Iteracja: 405 | x1: -0.893416 | x2: -0.665401
Iteracja: 406 | x1: -0.893034 | x2: -0.664421
Iteracja: 407 | x1: -0.89265 | x2: -0.66344
Iteracja: 408 | x1: -0.892266 | x2: -0.662458
Iteracja: 409 | x1: -0.891882 | x2: -0.661475
Iteracja: 410 | x1: -0.891496 | x2: -0.66049
Iteracja: 411 | x1: -0.891109 | x2: -0.659505
Iteracja: 412 | x1: -0.890721 | x2: -0.658519
Iteracja: 413 | x1: -0.890333 | x2: -0.657531
Iteracja: 414 | x1: -0.889943 | x2: -0.656543
Iteracja: 415 | x1: -0.889553 | x2: -0.655554
Iteracja: 416 | x1: -0.889161 | x2: -0.654563
Iteracja: 417 | x1: -0.888769 | x2: -0.653572
Iteracja: 418 | x1: -0.888376 | x2: -0.652579
Iteracja: 419 | x1: -0.887981 | x2: -0.651586
Iteracja: 420 | x1: -0.887586 | x2: -0.650591
Iteracja: 421 | x1: -0.88719 | x2: -0.649595
Iteracja: 422 | x1: -0.886793 | x2: -0.648598
Iteracja: 423 | x1: -0.886395 | x2: -0.647601
Iteracja: 424 | x1: -0.885996 | x2: -0.646602
Iteracja: 425 | x1: -0.885596 | x2: -0.645602
Iteracja: 426 | x1: -0.885195 | x2: -0.644601
Iteracja: 427 | x1: -0.884793 | x2: -0.643599
Iteracja: 428 | x1: -0.88439 | x2: -0.642596
Iteracja: 429 | x1: -0.883986 | x2: -0.641592
Iteracja: 430 | x1: -0.883581 | x2: -0.640587
Iteracja: 431 | x1: -0.883175 | x2: -0.639581
Iteracja: 432 | x1: -0.882768 | x2: -0.638573
Iteracja: 433 | x1: -0.88236 | x2: -0.637565
Iteracja: 434 | x1: -0.881951 | x2: -0.636556
Iteracja: 435 | x1: -0.881541 | x2: -0.635545
Iteracja: 436 | x1: -0.88113 | x2: -0.634534
Iteracja: 437 | x1: -0.880718 | x2: -0.633521
Iteracja: 438 | x1: -0.880305 | x2: -0.632508
Iteracja: 439 | x1: -0.879892 | x2: -0.631493
Iteracja: 440 | x1: -0.879477 | x2: -0.630477
Iteracja: 441 | x1: -0.879061 | x2: -0.629461
Iteracja: 442 | x1: -0.878643 | x2: -0.628443
Iteracja: 443 | x1: -0.878225 | x2: -0.627424
Iteracja: 444 | x1: -0.877806 | x2: -0.626404
Iteracja: 445 | x1: -0.877386 | x2: -0.625383
Iteracja: 446 | x1: -0.876965 | x2: -0.624361
Iteracja: 447 | x1: -0.876543 | x2: -0.623338
Iteracja: 448 | x1: -0.876119 | x2: -0.622313
Iteracja: 449 | x1: -0.875695 | x2: -0.621288
Iteracja: 450 | x1: -0.87527 | x2: -0.620262
Iteracja: 451 | x1: -0.874843 | x2: -0.619234
Iteracja: 452 | x1: -0.874416 | x2: -0.618206
Iteracja: 453 | x1: -0.873987 | x2: -0.617176
Iteracja: 454 | x1: -0.873558 | x2: -0.616146
Iteracja: 455 | x1: -0.873127 | x2: -0.615114
Iteracja: 456 | x1: -0.872695 | x2: -0.614081
Iteracja: 457 | x1: -0.872262 | x2: -0.613047
Iteracja: 458 | x1: -0.871828 | x2: -0.612012
Iteracja: 459 | x1: -0.871393 | x2: -0.610976
Iteracja: 460 | x1: -0.870957 | x2: -0.609939
Iteracja: 461 | x1: -0.87052 | x2: -0.608901
Iteracja: 462 | x1: -0.870082 | x2: -0.607862
Iteracja: 463 | x1: -0.869642 | x2: -0.606822
Iteracja: 464 | x1: -0.869202 | x2: -0.605781
Iteracja: 465 | x1: -0.86876 | x2: -0.604738
Iteracja: 466 | x1: -0.868317 | x2: -0.603695
Iteracja: 467 | x1: -0.867873 | x2: -0.60265
Iteracja: 468 | x1: -0.867428 | x2: -0.601605
Iteracja: 469 | x1: -0.866982 | x2: -0.600558
Iteracja: 470 | x1: -0.866535 | x2: -0.599511
Iteracja: 471 | x1: -0.866087 | x2: -0.598462
Iteracja: 472 | x1: -0.865637 | x2: -0.597412
Iteracja: 473 | x1: -0.865187 | x2: -0.596361
Iteracja: 474 | x1: -0.864735 | x2: -0.595309
Iteracja: 475 | x1: -0.864282 | x2: -0.594256
Iteracja: 476 | x1: -0.863828 | x2: -0.593202
Iteracja: 477 | x1: -0.863373 | x2: -0.592147
Iteracja: 478 | x1: -0.862917 | x2: -0.591091
Iteracja: 479 | x1: -0.862459 | x2: -0.590034
Iteracja: 480 | x1: -0.862 | x2: -0.588975
